alimento_id,alimento,Carbohidratos,Energía,Lípidos,Proteína,Sodio
13080,"Cereal, fruit pebbles post",85.19,389.89,3.7,3.7,
13081,Cereal gold nestle,84,373.3,1.9,5.3,
13082,"Cereal, golden grahams (nestle)",85.1,374,3.2,5.3,
13083,"Cereal, honey smacks (kellogg's)",88.5,380,2.2,5.7,
13084,"Cereal, lucky charms (nestle)",81.9,396.66,4.09,7.9,
13085,"Cereal, nesquik (nestle)",78.66,380,5,5,
13086,"Cereal, nut & honey crunch (kellogg's)",83.87,387.09,3.22,6.45,
13087,"Cereal, nutri flakes (quaker)",83.33,368.96,1,6.66,
13088,"Cereal, nutridia (arroz, trigo, semillas), (kelloggs)",73.3,363.17,3.33,10,
13089,"Cereal, raisin bran (kellogg's)",84.91,358.49,1.89,7.55,
13090,"Cereal, raisin bran (todas marcas excepto kellogg's)",77.62,342.33,1.74,7.32,
13091,"Cereal, rice krispies (kellogg's)",86.66,383.33,1.66,7,
13092,"Cereal, special k (kellogg's)",80,346.66,0,6.66,
13093,"Cereal, special k cosecha roja (kellogg's)",83.33,363.33,0,6.67,
13094,"Cereal, special k granola baja en grasa (kellogg's)",74.8,375,5.4,13.1,
13095,"Cereal, special k sabor chocolate (kellogg's)",80,400,5,6.66,
13096,"Cereal, special k sabor fruta y yogurt (kellogg's)",83.87,387.1,3.23,6.45,
13097,"Cereal, speedy loops (kellogg's)",79.69,376,5,8.85,
13098,"Cereal, trigo inflado azucarado",88.5,380,2.2,5.7,
13099,"Cereal, trix (nestle)",86.19,384,3.79,4.9,
13100,"Cereal, zucaritas  (kellogg's)",90,373.32,0,3.33,
13101,"Cereal, zucaritas con fresa (kellogg's)",83.33,353.33,0.33,3.99,
13102,"Cereal, zucaritas sabor chocolate",86.67,366.67,3.33,3.33,
13103,"Cereal, zucosos (nestle)",89.2,369,1.68,3.96,
13104,Cereales azucarados (promedio),83.75,379.34,3.06,5.86,
13105,Crusli de kellogg's,65,448.75,17.5,7.5,
13106,Granola,61.52,415.29,15.54,9.89,
13107,"Hojuelas de maiz cubiertas de chocolate (tipo krankys), industrializadas",65.26,469.08,20.48,6.58,
13108,Hojuelas de trigo,81.6,327,2.5,10.2,
13109,Krave chocotella,68,450,16,6.9,
14001,"Bunuelos, preparacion estandarizada",34.42,433.43,31.87,3.7,
14002,Cheesecake,25.5,321,22.5,5.5,
14003,"Churro relleno (cajeta, chocolate, mermelada), preparacion estandarizada",32.54,542.41,45.65,2.51,
14004,Churros industrializados,34.22,411.8,30.34,2.12,
14005,"Churros, preparacion estandarizada",23.45,390.54,30.89,5.02,
14006,Dona glaseada,50.8,426,22.9,5.2,
14007,Dona glaseada o cubierta de chocolate,51.33,452,25.25,4.93,
14008,Dona rellena de crema,30,361,24.5,6.4,
14009,Dona rellena de mermelada,39,340,18.7,5.9,
14010,Dona sencilla,47.06,434,24.93,5.31,
14011,"Donas, industrializadas",54.29,397.93,17.34,5.71,
14012,"Donas, preparacion estandarizada",32.45,463.56,35.3,5.04,
14013,Galleta cubierta de chocolate,67.87,507,24.2,4.5,
14014,"Galleta dulce (tipo maria, animalito)",76.92,413.81,10.1,7.23,
14015,Galleta dulce cubierta de chocolate (tipo mamut),64.85,444.48,18.51,4.79,
14016,Galleta dulce cubierta de chocolate (tipo tin larin),56.59,469.84,26.27,2.51,
14017,Galleta dulce grasosa (con mantequilla),62.42,503.37,30,6.36,
14018,Galleta dulce para helado (barquillo y canasta),80.13,409.72,2.73,4.76,
14019,"Galleta dulce,  con bombon (tipo arcoirirs)",71.66,398.83,5.33,6.66,
14020,"Galleta dulce, barritas (marinela)",65.67,447.76,18.4,4.47,
14021,"Galleta dulce, canelitas (marinela)",74,490,18,6,
14022,"Galleta dulce, plativolos o emperador (gamesa)",68.1,466.19,19.05,6.67,
14023,"Galleta dulce, polvorones (marinela)",64.74,503.59,21.58,7.19,
14024,"Galleta dulce, suavicremas",64.14,498.79,24.94,2.38,
14025,"Galleta dulce, triki trakes (marinela)",69.78,493.91,23.26,0,
14026,Galleta integral,55.53,413.34,17.38,8.38,
14027,"Galleta salada grasosa (ritz, crackets, canapinas )",65.06,444.19,20.03,7.6,
14028,Galleta salada rellena (con queso o crema),63.01,464.83,18.37,9.83,
14029,"Galleta salada, no grasosa (saladitas, kraker bran, premium, habaneras)",64.18,458.97,10.7,8.89,
14030,Galleta suave de chispas de chocolate casera,65.75,444,19.77,3.63,
14031,Galleta suave de chispas de chocolate industrializada,65.38,462,19.23,3.85,
14032,Galleta suave de chispas de chocolate industrializada,65.75,44,19.77,3.63,
14033,Galletas de avena caseras,66.4,447,17.9,6.8,
14034,Galletas de avena con nueces y pasas,67.3,462,19.2,6.5,
14035,Galletas de avena industrializadas,68.7,450,18.1,6.2,
14036,Galletas de higo,70.9,348,7.3,3.7,
14037,Galletas de miel,82.14,429,8.93,10.71,
14038,Galletas de pasas,68,401,13.6,4.1,
14039,Galletas dedos de dama,59.7,363,9.1,10.6,
14040,Galletas macarrones,61.22,460,22.55,3.02,
14041,"Hot cake, industrializado",42.85,254.28,6.66,5.71,
14042,"Hot cake, preparacion estandarizada",34.78,201.55,5.18,4.72,
14043,"Hot cakes solos, preparacion estandarizada",23.46,189.48,7.96,6.23,
14044,"Pan blanco (bolillo, telera)",62.1,293,1.3,8.1,
14045,Pan blanco y de caja (promedio),50.38,260.71,1.66,11.06,
14046,"Pan de caja blanco (bimbo, wonder, etc.)",50.81,267.92,3.6,8.89,
14047,Pan de caja integral,47.66,252.97,3.72,9.6,
14048,"Pan de caja light (bimbo, wonder, etc.)",42.69,205.75,1.92,11.37,
14049,Pan de centeno con trigo (1/3 h. Cent. Y 2/3 h. Trigo),47.5,250,3.1,8.7,
14050,"Pan dulce de panaderia (excepto fritos como dona, churro)",50.8,410,21.6,3.1,
14051,Pan dulce industrializado (excepto fritos como donas y churros),51.58,381.76,16.5,6.33,
14052,Pan integral de trigo,47.66,252.97,3.5,9.6,
14053,Pan molido,74.84,321.56,1.07,10.31,
14054,Pan negro de centeno (solo centeno),51.5,242,0,9,
14055,Pan para hamburguesa,53.75,283.75,4,8.75,
14056,"Pan para hot dog, medias noches (bimbo)",53.33,272.96,4.05,8.71,
14057,"Pan relleno de queso crema, industrializado",40.35,386.86,22.77,5.78,
14058,Pan tostado,73.8,387,6.5,8.4,
14059,"Pan tostado integral, industrializado (de linaza, doble fibra)",63.91,328.23,4.52,10.5,
14060,Panque de mantequilla,50.2,344,13.8,4.8,
14061,Panque enriquecido,57.11,386.1,14.79,6.03,
14062,Pastel con betun,56.2,391,17.91,2.99,
14063,Pastel de angel,57.8,258,0.8,5.9,
14064,Pastel de chocolate con betun de chocolate,52.84,389,20.05,3.48,
14065,Pastel de chocolate sin betun,53.4,371,15.1,5.3,
14066,Pastel de frutas (fruitcake),61.6,324,9.1,2.9,
14067,Pastel de vainilla sin betun,53,361,14.6,5.3,
14068,"Pastel promedio, rebanada (todos sabores: chocolate, tres leches)",61,290,2.7,5.4,
14069,Pastelillo industrializado y dona promedio,59.51,424.02,17.98,6.02,
14070,"Pastelillo, chocorroles marinela",57.5,350,12.5,5,
14071,"Pastelillo, gansito marinela",58,400,23.4,4,
14072,"Pastelillo, pinguinos marinela",60,400,15,5,
14073,"Pastelillo, submarinos marinela",57.89,394.73,14.6,2.63,
14074,"Pay de nuez (rebanada), industrializado",59.61,407,16.69,4.5,
14076,"Pay de queso, rebanada, industrializado",33.22,310.96,20.39,5.05,
14077,Polvorones,69.01,549,28.17,4.23,
15000,Camote (promedio),27.88,118,0.17,1.53,
15001,Camote amarillo,20.12,86,0.05,1.57,
15002,Chinchayote o cueza,17.45,80,0.2,2,
15003,Curcuma (yuquilla),10.3,58,0.02,4.13,
15004,Hojuelas de papa para pure,84.14,375.63,0.2,9.24,
15005,Malanga,25.4,119,0.2,3.88,
15007,Papa (promedio),12.44,58,0.1,2.57,
15008,Papa amarilla,19.8,87,0.1,1.7,
15009,Papa de agua,19,91,0.2,3.4,
15010,Papa roja,15.9,70,0.14,1.89,
15011,Papa voladora,17.38,115,0.2,4.1,
15012,Raiz de chayote,17.45,80,0.2,2,
15013,Sagu,88.69,358,0.02,0.19,
15014,Yuca,38.06,160,0.28,1.36,
16000,Acerola,5,34.9,0.5,2.6,
16001,Anona,25.2,101,0.6,1.7,
16002,Arandanos frescos,10.9,47,0.2,0.42,
16003,Breva,9.8,42,0.2,1.6,
16004,Caimito blanco,9.9,57,1.6,0.8,
16005,Caimito morado,11.5,58,0.9,2.9,
16006,Calabaza melon,11.5,66,0.9,2.9,
16008,Capulin,16.8,73,0,1.5,
16009,Carambolo,6.73,31,0.33,1.04,
16010,Cereza (roja),12.18,50,0.3,1,
16011,Chabacano,11.12,48,0.39,1.4,
16012,Chicozapote,18,85,1.1,0.7,
16013,Chirimoya,17.7,82.98,0.62,1.65,
16014,Ciricote,16.7,72.5,0.1,1.2,
16015,Ciruela amarilla (ciruela jobo o jundura),19.14,79,0.4,2.12,
16016,"Ciruela pasa en pure, industrializada",32.9,138,0.2,1.1,
16017,Ciruela pasa entera,89.07,339,0.73,3.7,
16018,Ciruela roja,11.42,46,0.28,0.7,
16019,Coco (pulpa o copra),15.23,354,33.49,3.33,
16020,"Coco rallado, seco",23.65,660,64.53,6.88,
16021,Cocoyol,22.3,192.9,8.9,5.9,
16022,Coctel de frutas,13.53,53,0.26,0.7,
16023,"Coctel de frutas en almibar, industrializado",19.3,79.68,0.1,0.41,
16024,"Coctel de frutas, industrializado",19.1,79,0.1,0.3,
16025,Datil seco sin semilla,75.03,282,0.39,2.45,
16026,Durazno amarillo,9.54,39,0.25,0.91,
16027,Durazno blanco,14,63,0.2,1.2,
16028,"Durazno en almibar (sin semilla), industrializado",17.72,74.25,0.06,0.63,
16029,Frambuesa,8,35.6,0,0.9,
16030,Fresa,7.68,32,0.3,0.67,
16031,"Fresas en almibar, industrializadas",23.5,99,0.3,0.6,
16032,Frutas secas o deshidratadas,80.54,342.58,0.2,3.16,
16033,Fruto del pan,27.12,103,0.23,1.07,
16034,Garambullo,16.3,82.6,1,2.1,
16035,Granada china,22.3,104.3,0.7,2.2,
16036,Granada roja,18.7,83,1.17,1.67,
16037,Guanabana cimarrona,16.84,66,0.3,1,
16038,Guaya (promedio),11.8,55,0.1,1.8,
16039,Guayaba amarilla (blanca),12.9,65,1,1.1,
16040,Guayaba promedio,13.61,66.5,0.98,1.83,
16041,Guayaba rosa (manzana),14.32,68,0.95,2.55,
16042,Harina de coco,53.33,333,20,13.33,
16043,Higo,17.5,76.5,0.3,0.95,
16044,"Higo en almibar, industrializado",22.9,96,0.2,0.6,
16045,Jicama,8.82,38,0.09,0.72,
16046,Jinicuil crudo (semillas),27,164,0.9,11.9,
16047,Jiotilla,10.7,57.2,0.8,1.8,
16048,Kiwi,14.66,61,0.52,1.14,
16049,Lima,10.54,30,0.2,0.7,
16050,Limon agrio,10.54,30,0.2,0.7,
16051,Limon real,7.9,35.7,0.1,0.8,
16052,Litchi,16.53,66,0.44,0.83,
16053,Mamey,12.5,51,0.5,0.5,
16054,Mandarina comun,13.34,53,0.31,0.81,
16055,Mandarina reyna o china,13.34,53,0.31,0.81,
16056,Mango (promedio),14.98,60,0.38,0.82,
16057,Mango criollo,9,44.06,0.54,0.8,
16058,"Mango en almibar, industrializado",37.2,147.4,0.2,0.2,
16059,Mango manila,11.1,48,0,0.8,
16060,Mango petacon,14.98,60,0.38,0.82,
16061,"Manzana (tipo golden delicious, red delicious, gala)",14.06,59,0.2,0.27,
16062,Manzana criolla (roja o amarilla),13.81,52,0.17,0.26,
16063,"Manzana en almibar, industrializada",45,182,0.1,0.2,
16064,Manzana red delicious,13.81,52,0.17,0.26,
16065,Maracuya,23.38,97,0.7,2.2,
16067,Melocoton (prisco),9.54,39,0.25,0.91,
16068,Melon chino (cantalupo),6.3,28.5,0.1,0.6,
16069,Melon promedio,7.7,32.25,0.12,0.57,
16070,Melon valenciano,9.09,36,0.14,0.54,
16071,Membrillo,6.3,27.7,0.1,0.4,
16072,Nanche,6.4,46,1.3,2.1,
16073,Nanche agrio,11.4,62,1.3,1.1,
16074,Naranja agria,13.4,65,0.6,1.5,
16075,Naranja cajera,11.89,49,0.3,1.04,
16076,Naranja china,15.9,71,0.86,1.88,
16077,Naranja promedio,11.75,47,0.12,0.94,
16078,Nectarina,10.55,49.32,0.32,1.06,
16079,Nispero,12.14,47,0.2,0.43,
16080,Otra fruta (promedio),15.13,73.29,1.52,1.29,
16081,Papaya,9.81,42.58,0.1,0.61,
16082,Pasas golden,80.02,301,0.2,3.28,
16083,"Pera criolla, dura",16.1,67,0.09,0.36,
16084,Pera mantequilla,15.01,63,0.16,0.39,
16085,"Peras en almibar, industrializadas",12.87,60.27,0,0.2,
16086,Peron,15,65.2,0.4,0.4,
16087,Persimon,18.59,70,0.19,0.58,
16090,Pitahaya,10.4,53,0.6,1.6,
16091,Platano (promedio),22.84,89,0.33,1.09,
16092,Platano dominico,22.84,89,0.33,1.09,
16093,Platano macho,31.89,122,0.37,1.3,
16094,Platano manzano,22.84,89,0.33,1.09,
16095,Platano morado,20.8,92.6,0.2,1.9,
16096,Platano tabasco,22.84,89,0.33,1.09,
16097,Pomarosa,16.4,69.8,0.2,0.6,
16098,Pomelo,9.62,38,0.04,0.76,
16099,"Pure de manzana,  industrializado",21.04,84.27,0.35,0.11,
16100,Sandia (ovalada),7.55,30,0.15,0.61,
16101,"Sandia criolla (redonda, rayada)",7.55,30,0.15,0.61,
16102,Saramuyo,16.3,76.3,0.3,2.1,
16103,Tamarindo,62.5,239,0.6,2.8,
16104,Tejocote,22,97,0.6,0.8,
16105,Toronja,8.08,32,0.1,0.63,
16106,Tuna cardona,8.1,34.8,0,0.6,
16107,Tuna con semilla (promedio),9.57,41,0.51,0.73,
16108,Uva (todos tipos),18.1,69,0.16,0.72,
16109,Uva blanca,17.15,67,0.35,0.63,
16110,Uva negra,13.93,57,0.47,0.81,
16111,Xocoyol,6.6,28.1,0.1,0.2,
16112,Zapote amarillo,20,89.3,0.5,1.2,
16113,Zapote blanco,15.98,77.02,0.7,1.7,
16114,Zapote borracho,36.2,157.2,0.8,1.3,
16115,Zapote negro,14.5,62.1,0.1,0.8,
16116,Zarzamora,9.61,43,0.49,1.39,
17000,Acelga,3.74,19,0.2,1.8,
17001,Acelga cocida,4.13,20,0.08,1.88,
17002,Aguacate (promedio),8.53,160,14.66,2,
17003,Aguacate de pellejo,3.7,135,12.7,1.4,
17004,"Aguacate hass (california, negro)",8.64,167,15.41,1.96,
17005,Aguacate verde o florida,7.82,120,10.06,2.23,
17006,Ajo,33.06,149,0.5,6.36,
17007,Alcachofa,10.51,47,0.15,3.27,
17008,Alfalfa,2.1,23,0.69,3.99,
17009,Alga nori,52.39,298,4.01,31.84,
17010,Apio,2.97,16,0.17,0.69,
17011,Berenjena,5.88,25,0.18,0.98,
17012,Berro,2.34,37,1.38,3.78,
17013,Betabel,9.56,43,0.17,1.61,
17014,Betabel cocido,9.96,44,0.18,1.68,
17015,Bledos,4.02,23,0.33,2.46,
17016,Brocoli,6.64,34,0.37,2.82,
17017,Brocoli cocido,7.18,35,0.41,2.38,
17018,Calabacita italiana,3.11,17,0.32,1.21,
17019,Calabaza amarilla,8.7,40,0.5,2,
17020,Calabaza criolla (verde),3.84,18,0.2,1.2,
17021,Calabaza de castilla (madura),6.5,26,0.1,1,
17022,Cebolla blanca,9.34,40,0.1,1.1,
17023,Cebolla cambray,7.34,32,0.19,1.83,
17024,"Cebolla cambray en vinagre, industrializada",7.15,34.33,0.17,1.05,
17025,Cebolla cocida,10.15,44,0.19,1.36,
17026,Cebolla morada,7.7,35,0.1,0.8,
17027,Cebollin,4.35,30,0.73,3.27,
17031,Chayote (promedio),4.8,21.5,0.3,0.72,
17032,Chayote cocido,5.09,24,0.48,0.62,
17033,Chayote con espinas,6.3,32,0.3,1,
17034,Chayote sin espinas,4.51,19,0.13,0.82,
17035,Chepil (chipilin),7.5,63,0.6,6.9,
17036,Chicharo,14.45,81,0.4,5.42,
17037,Chicharo cocido,15.63,84,0.22,5.36,
17038,"Chicharo, industrializado",14.04,112.04,0.84,7.42,
17039,Chilacayote tierno,2.38,16,0.2,1.2,
17040,Chile ancho seco,50.32,335,9.75,11.5,
17041,Chile cascabel seco,33.98,255,6.42,15.4,
17042,Chile chilaca,7.35,38,0.27,1.5,
17043,"Chile chipotle adobado, industrializado",3.5,56,4,1.4,
17044,Chile chipotle seco,46.7,258,6.3,14.15,
17045,Chile criollo y chile dulce,56.6,318,17.3,12,
17046,Chile cristalino,6.3,38,0.7,1.7,
17047,Chile de arbol seco,48.1,288.54,4.9,12.19,
17048,Chile fresco (promedio),10.49,61.5,2.05,2.57,
17049,Chile guajillo,36.9,275,8.6,12.6,
17050,Chile habanero,5.3,37,0.8,2.2,
17051,Chile jalapeno,5.33,26,0.13,1,
17054,Chile largo,2.56,23,0.21,2.68,
17055,"Chile largo  en escabeche, industrializado",5,33,1,1,
17056,Chile manzano,5.3,37,0.8,2.2,
17057,Chile morita seco,53.49,311,5.4,12.2,
17058,Chile mulato seco,52.32,388,15.2,10.4,
17059,Chile pasilla seco,35.32,371,19,14.6,
17060,Chile pimiento sin semilla,5.66,26,0.23,0.95,
17061,Chile piquin seco,27.56,248,9.86,12.25,
17062,Chile poblano,8.44,43,0.25,1.75,
17063,Chile seco promedio,52.89,312.8,7.35,11.51,
17064,"Chile serrano en escabeche, industrializado",6.66,26.66,0,0,
17065,Chile tornachile,4.57,33,0.53,2.5,
17066,Chile trompito,7.5,40,0.34,1.62,
17067,Chile verde o serrano,7.18,41,0.42,2,
17068,Chilillo (chile del monte),17.04,116,3.76,3.5,
17069,Cilantro,3.67,23,0.52,2.13,
17070,Col blanca,5.8,25,0.1,1.28,
17071,Col china,3.23,16,0.2,1.2,
17072,Col de bruselas,12.91,69,0.42,3.37,
17073,Col morada,7.37,31,0.16,1.43,
17074,Col verde,5.8,25,0.1,1.28,
17075,Coliflor,4.97,25,0.28,1.92,
17076,Coliflor y brocoli cocidos promedio,5.8,29.5,0.33,2.37,
17077,Colifor cocida,4.11,23,0.45,1.84,
17078,Colinabo,6.2,27,0.1,1.7,
17079,Cresson,2.34,37,1.38,3.78,
17080,Crucetas,3.33,16,0.09,1.32,
17081,Ejote cocido con sal,7.88,35,0.28,1.89,
17082,Ejote cocido sin sal,7.88,35,0.28,1.89,
17083,Ejotes,6.97,31,0.22,1.83,
17084,Epazote,7.44,32,0.52,0.33,
17085,Esparrago,3.88,20,0.12,2.2,
17086,Espinaca,3.63,23,0.39,2.86,
17087,Espinaca cocida,3.75,23,0.26,2.97,
17088,Flor de calabaza,3.28,15,0.07,1.03,
17089,Flor de calabaza cocida,3.3,15,0.08,1.09,
17090,Flor de colorin (xompantle),10,59,0.2,4.4,
17091,Flor de garambullo,8.2,38,0.2,0.8,
17092,Flor de maguey,7.3,35,0.2,0.9,
17093,Flor de yuca,1.21,83,0.37,2.62,
17094,Germen de alfalfa (crudo),2.12,23.23,0.7,4.04,
17095,Germen de lentejas,22.14,106,0.55,8.96,
17096,Germen de soya,9.57,122,6.7,13.09,
17097,Germinado de alfalfa y soya,2.1,23,0.69,3.99,
17098,Guaje verde  (semillas),13.7,95,0.6,8.7,
17099,Haba verde,11.7,72,0.6,5.6,
17100,Hierbabuena,8.41,44,0.73,3.29,
17101,Hierbamora,8.8,62,0.8,4.8,
17102,"Hoja santa (nomo,acuyo)",2.2,30,0.8,3.6,
17103,Hojas de chaya,6.7,64,0.9,7.2,
17104,Hojas de chicoria,4.7,23,0.3,1.7,
17105,Hojas de diente de leon,9.2,45,0.7,2.7,
17106,Hojas de endivia,3.1,23,0.2,2.1,
17107,Hojas de mostaza,4.8,33,0.4,2.6,
17108,Hojas de nabo,10.8,71,1.7,3,
17109,Hojas de pata de paloma,4.4,20,0.2,1.1,
17110,Hojas de quelite de trapo,4,39,0.43,4.78,
17111,Hojas de rabano,9.9,55,0.5,2.8,
17112,Hojas y puntas de calabaza,2.33,19,0.4,3.15,
17113,Hongo portobello,3.87,22,0.35,2.11,
17114,Hongos (promedio),3.26,22,0.34,3.09,
17115,Huauzontle,13.46,80,0.57,5.25,
17116,Huitlacoche,9.17,52,0.32,3.05,
17117,Jitomate bola,3.89,18,0.2,0.88,
17118,Jitomate cherry,5.84,32,1.02,0.96,
17119,Jitomate deshidratado,55.76,258,2.97,14.11,
17120,Jitomate saladet,3.89,18,0.2,0.88,
17121,Jitomatillo (miltomate),7.12,35,0.11,1.5,
17122,Lechuga orejona,3.29,17,0.3,1.23,
17123,Lechuga romana (icerberg o de cabeza),2.97,14,0.14,0.9,
17124,"Lechuga sangria, francesa, italiana",2.26,16,0.22,1.33,
17125,Malva,3.9,40,0.6,4.8,
17126,Nabo,6.43,28,0.1,0.9,
17127,Nopales,3.33,16,0.09,1.32,
17128,Nopales cocidos sin sal,3.28,15,0.05,1.35,
17129,Papaloquelite,2.89,22,0.33,1.75,
17130,"Pepinillo (pickles), industrializado",3.68,21.57,0.23,1.2,
17131,Pepino con cascara,3.63,15,0.11,0.65,
17132,Pepino sin cascara,2.16,12,0.16,0.59,
17133,Perejil,6.33,36,0.79,2.97,
17134,Pimiento morron rojo,6.03,31,0.3,0.99,
17135,"Pimiento morron, amarillo",6.32,27,0.21,1,
17136,"Pimiento morron, verde",4.64,20,0.17,0.86,
17137,Poro,14.15,61,0.3,1.5,
17138,"Pure de tomate, industrializado",6.41,32.54,0.19,1.32,
17139,Quelite,5.1,40,0.5,3.6,
17140,Rabano chico,3.4,16,0.1,0.68,
17141,Rabano largo,4.33,24,0.26,1.06,
17142,Romeritos,4.4,34,0.2,3.6,
17143,Salsa catsup,23.84,105.37,0.38,0.77,
17144,"Salsa de tomate, industrializada",7.69,37.62,0.08,1.54,
17145,"Salsa roja mexicana, industrializada",5.1,31.83,0.63,0.53,
17146,Salsa valentina,0,0,0,0,
17147,Salsifi (condimento),5.1,77,0.2,1.1,
17148,Tomate (verde),5.1,23,0.2,1.2,
17149,Tomiles (tomatitos),5.84,32,1.02,0.96,
17150,Verdolaga,3.39,20,0.36,2.03,
17151,"Verdura precocida (chicharo, zanahoria, elote, etc.), industrializada",9.43,43.68,0.27,2.24,
17152,Verduras cocidas con sal,13.09,60,0.15,2.86,
17153,"Verduras combinadas (para sopa o caldo), crudas",11.5,53,0.3,2.1,
17154,Verduras de hoja verde (promedio de base),3.16,17.88,0.25,1.77,
17155,Verduras hojas oscuras (promedio),4.46,25.86,0.27,2.46,
17156,"Verduras mixtas, industrializadas",10.9,65.86,1.04,3.21,
17157,Xoconostle,5.2,25,0.4,0.1,
17158,Zanahoria,9.58,41,0.24,0.93,
17159,Zanahoria cocida,8.22,35,0.18,0.76,
17160,"Zanahoria, industrializada",6,28,0,1.06,
18000,"Aceitunas (promedio), industrializadas",2.19,197.6,20.37,1.46,
18001,Ajonjoli,23.45,573,49.67,17.73,
18002,Almendras,21.67,579,49.93,21.15,
18003,Avellanas,16.7,618,54.55,14.95,
18004,"Botana de cacahuates, semillas y pasas",37.69,469.55,30.06,12.95,
18005,Cacahuate (tostado) con cascara,21.26,587,49.66,24.35,
18006,Cacahuate japones,40.59,521.57,29.83,20.17,
18007,Cacahuate tostado  con sal,21.26,587,49.66,24.35,
18008,Cacahuate tostado sin cascara,21.26,587,49.66,24.35,
18009,Cacao con cascara,26.1,596,48,15,
18010,Cacao pasta,21.9,629,52.5,17.1,
18011,Cacao sin cascara,20.1,588,49.3,16,
18013,Coco de aceite (coquito o coroso),14.3,692,67.4,7.1,
18014,Crema de cacahuate baja en grasa,35.65,520,34,25.9,
18015,Crema de cacahuate con grasa y sal,21.57,589,49.94,24.06,
18016,Harina de almendra,21.43,571,50,21.43,
18017,Nuez,13.71,654,65.21,15.23,
18018,Palanqueta de cacahuate industrializada,47.4,410.78,20.49,12.36,
18020,Pistache,28.28,572,45.82,21.05,
18021,Semilla de calabaza,10.71,559,49.05,30.23,
18022,Semilla seca de girasol con cascara,20,584,51.46,20.78,
18023,"Semillas secas de girasol, peladas",20,584,51.46,20.78,
19000,Alubia,57.97,337,1.8,22.33,
19001,Arveja o arvejon,58.4,337,2,21.4,
19002,Frijol amarillo,60.7,345,2.6,22,
19003,Frijol ayocote,59.6,330,1.7,19,
19004,Frijol azufrado,58.6,345,1.9,19.63,
19005,Frijol bayo gordo,57.3,331,1.8,21.28,
19006,Frijol blanco,60.27,333,0.85,23.36,
19007,Frijol crudo (promedio),60.01,333,0.83,23.58,
19008,Frijol de arbol (gandul),62.78,343,1.49,21.7,
19009,Frijol garbancillo,59.06,316,1.7,16,
19010,Frijol hervido con sal,23.71,132,0.54,8.86,
19011,Frijol hervido sin sal,23.71,132,0.54,8.86,
19012,Frijol negro,62.36,341,1.42,21.6,
19013,Frijol ojo de liebre,58.22,322,1.5,19,
19014,Frijol palacio,60.1,339,1.5,21.2,
19015,Frijol rosita,64.19,343,1.13,20.96,
19016,"Frijoles de olla, industrializados",14.27,76.13,0.37,3.98,
19017,"Frijoles molidos (tipo isadora), industrializados",6.3,71.25,3.51,3.68,
19018,"Frijoles refritos, industrializados",12.59,101.38,4.3,4.55,
19019,Garbanzo,62.95,364,6.04,20.47,
19020,Garbanzo cocido con sal,27.42,164,2.59,8.86,
19021,Garbanzo cocido sin sal,27.42,164,2.59,8.86,
19022,Habas y garbanzos enchilados,39.41,432.68,22.76,20.86,
19023,Haba seca,58.29,341,1.53,26.12,
19024,Habas cocidas con sal,19.65,110,0.4,7.6,
19025,Habas cocidas sin sal,19.65,110,0.4,7.6,
19026,"Habas, lentejas, garbanzos, ibes, alubia (promedio)",60.32,348.5,2.45,23.08,
19027,Harina de frijol,57.39,328,2.1,19.8,
19028,Harina de garbanzo,54.72,363,6.69,20.89,
19029,Harina de haba,64.6,370,1.9,23.6,
19030,Harina de soya baja en grasa,33.81,360,7.03,40.36,
19031,Harina de soya desgrasada,34.4,338,1,47.8,
19032,Ibes (frescos),20.17,113,0.86,6.84,
19033,Ibes (secos),62.83,335,0.93,20.62,
19034,Lentejas,63.35,352,1.06,24.63,
19035,Lentejas cocidas con sal,19.54,114,0.38,9.02,
19036,Lentejas cocidas sin sal,20.13,116,0.38,9.02,
19037,Soya  en grano,30.16,446,19.94,36.49,
19038,Soya texturizada (no preparada),35.89,337,2.39,49.2,
20000,"Alambre de pollo (con jamon, verduras, queso), preparacion estandarizada",2.83,140.86,8.88,11.74,
20001,"Alambre de res (res, salchicha, pimiento morron, cebolla), preparacion estandarizada",3.81,155.19,11.32,9.87,
20002,"Alambre vegetariano, preparacion estandarizada",1.73,375,31.2,22.13,
20003,"Albondiga (res o cerdo), preparacion estandarizada",5.51,173.09,12.25,10.02,
20004,"Albondiga promedio, preparacion estandarizada",2.45,151.74,11.68,8.9,
20005,"Arroz  blanco frito, preparacion estandarizada",25.74,125.31,1.11,2.2,
20006,"Arroz  rojo frito sin verduras, preparacion estandarizada",20.92,100.16,0.8,1.91,
20007,"Arroz cocido, preparacion estandarizada",37.91,188.64,2.06,3.21,
20008,"Arroz con mole, preparacion estandarizada",21.04,103.48,1.13,2.07,
20009,"Arroz frito estilo chino, preparacion estandarizada",18.15,160.15,7.95,3.96,
20010,"Arroz frito, industrializado",32.79,174,2.96,4.05,
20011,"Arroz rojo con atun, preparacion estandarizada",21,139.04,2.99,5.79,
20012,"Arroz rojo frito con verduras, preparacion estandarizada",22.37,140.39,4.5,2.12,
20013,"Atun con huevo, preparacion estandarizada",4.57,93.3,5.05,6.9,
20014,"Baguette promedio, preparacion estandarizada",20.27,216.5,10.93,8.84,
20015,"Banderilla de salchicha o salchicha empanizada, preparacion estandarizada",7.57,409,38.49,9.56,
